3668:A Reporter's Life,Walter Cronkite,1997,Ballantine Books
3669:News Is a Verb, Journalism at the End of the Twentieth Century (Library of Contemporary Thought),Pete Hamill,1998,Ballantine Books
3670:Deadlines and Datelines,Dan Rather,2000,Perennial
3671:Drudge Manifesto,Matt Drudge,2000,New American Library
3672:Tombley's Walk,Crosland Brown,1991,Harper Mass Market Paperbacks (Mm)
3673:The Last Innocent Man,PHILLIP M. MARGOLIN,1995,Bantam
3674:I'm Ok-You're Ok,Thomas Harris,2004,Harpercollins
3675:Basket Case,Carl Hiaasen,2003,Warner Books
3676:Where Echoes Live,Marcia Muller,1992,Warner Books
3677:Outfoxed,Rita Mae Brown,2000,Ballantine Books
3678:Chancellor Manuscript,Robert Ludlum,1981,Bantam Books
3679:Too Good to Be True,Kasey Michaels,2001,Zebra Books
3680:Lord of the Dance (The Passover Trilogy),Andrew M. Greeley,1984,Warner Books
3681:The Peculiar Memories of Thomas Penman,Bruce Robinson,2000,Perennial
3682:To Bury the Dead,Craig Spector,2000,HarperTorch
3683:Holes,LOUIS SACHAR,2003,Yearling
3684:Presumed Innocent,Scott Turow,1989,Warner Books
3685:The Poet,Michael Connelly,1997,Warner Books
3686:2nd Chance,James Patterson,2003,Warner Vision
3687:The ABYSS,Orson Scott Card,1989,Pocket
3688:The Midnight Club,James Patterson,1999,Warner Vision
3689:Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,Bantam Classics
3690:The Indian in the Cupboard (rack) (Indian in the Cupboard),Lynne Reid Banks,1995,HarperTrophy
3691:Uh-Oh, Some Observations from Both Sides of the Refrigerator Door,Robert Fulghum,1991,Random House Inc
3692:It Was on Fire When I Lay Down on It,Robert Fulghum,1989,Random House Inc
3693:All I Really Need to Know I Learned in Kindergarten, Uncommon Thoughts on Common Things,Robert Fulghum,1988,Villard Books
3694:God Save the Child,Robert B. Parker,1994,Dell Publishing Company
3695:One Hungry Monster,Susan H Okeefe,0,Scholastic Inc
3696:Pleading Guilty,Scott Turow,1994,Warner Books
3697:Midsummer Nights Dream,William Shakespeare,1984,Pocket Books
3698:Politically Correct Bedtime Stories, Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley &amp; Sons Inc
3699:Uh-Oh, Some Observations from Both Sides of the Refrigerator Door,Robert Fulghum,1993,Ivy Books
3700:The Complete Plays, The Ruffain on the Stair, Entertaining Mr. Sloan, the Good and Faithful Servant, Loot, the Erpingham Camp, Funeral Games, What the Butler Saw,Joe Orton,1990,Grove/Atlantic
3701:Respect for Acting,Uta  Hagen,1973,John Wiley &amp; Sons
3702:4 Blondes,Candace Bushnell,2002,Signet Book
3703:Second Foundation (Foundation Novels (Paperback)),Isaac Asimov,1983,Ballantine Books
3704:Foundation (Foundation Novels (Paperback)),Isaac Asimov,1983,Del Rey Books
3705:Foundation and Empire (Foundation Novels (Paperback)),Isaac Asimov,1983,Del Rey Books
3706:Night,Elie Wiesel,1982,Bantam Books
3707:The Curse of the Pharaohs,Elizabeth Peters,1988,Warner Books
3708:The Dewey Decimal System of Love,Josephine Carr,2003,New American Library
3709:Gravelight,Marion Zimmer Bradley,1997,St Martins Pr
3710:Circus,Allistair MacLean,1976,Amereon Ltd
3711:Jaws,Peter Benchley,1991,Fawcett Books
3712:The Hound of the Baskervilles,Sir Arthur Conan Doyle,1993,Berkley Publishing Group
3713:Seduction in Death,J. D. Robb,2001,Berkley Publishing Group
3714:Catcher in the Wry,Bob Uecker,1988,Jove Books
3715:A Case of Conscience (Del Rey Impact),James Blish,2000,Del Rey Books
3716:The Lives of Christopher Chant,Diana Wynne Jones,2001,Greenwillow
3717:Rutland Place,Anne Perry,1997,Fawcett Books
3718:The Secret Garden,Frances Hodgson Burnett,1989,Tor Books
3719:Lame Deer, Seeker of Visions,Richard Erdoes,1994,Pocket
3720:Fool Moon (The Dresden Files, Book 2),Jim Butcher,2001,New American Library
3721:The Three Musketeers (Bantam Classics),ALEXANDRE DUMAS,1984,Bantam Classics
3722:Diamonds Are Forever, A James Bond Novel,Ian Fleming,2002,Penguin Books
3723:Winter's Tale,Mark Helprin,1984,Pocket
3724:Childhood's End,Arthur C. Clarke,1987,Del Rey Books
3725:Stranger Strg Lnd,Robert A. Heinlein,1977,Berkley Publishing Group
3726:Helter Skelter, The True Story of the Manson Murders,Vincent Bugliosi,1996,Bantam Books
3727:Dragonsong,Anne Mccaffrey,0,Bantam Doubleday Dell
3728:Night Gardening,E. L. Swann,2000,Hyperion
3729:Fantastic Alice,Margaret Weis,1999,Ace Books
3730:Wheels Of Fire (Serrated Edge 2),Mercedes Lackey,1992,Baen
3731:Cradle,Gentry Lee,1989,Warner Books
3732:Masks (Star Trek The Next Generation, No 7),John Vornholt,1991,Star Trek
3733:Damia (Rowan),Anne McCaffrey,1992,Putnam Pub Group
3734:BLACK THRONE,Roger Zelazny,1990,Baen
3735:The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
3736:Another Roadside Attraction,Robbins,1977,Ballantine Books
3737:Wall of Brass,Robert Daley,1995,Warner Books
3738:Sisters in Arms,Catherine Jones,1999,Judy Piatkus Publishers Ltd
3739:More Die of Heartbreak,Saul Bellow,1988,Dell Publishing Company
3740:Shipping News,E Annie Proulx,0,Fourth Estate
3741:The Quotable Traveler, Wise Words for Travelers, Explorers, and Wanderers/Miniature Book,Running Press,1994,Running Press Book Publishers
3742:STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
3743:Guns, Germs, and Steel, The Fates of Human Societies,Jared Diamond,1999,W. W. Norton &amp; Company
3744:Hearts In Atlantis , New Fiction,Stephen King,1999,Scribner
3745:Black House,Stephen King,2001,Random House Trade
3746:Falling Angels,Tracy Chevalier,2002,Plume Books
3747:Coyote V. Acme,Ian Frazier,1997,Noonday Press
3748:Holidays on Ice , Stories,David Sedaris,1998,Back Bay Books
3749:Witta, An Irish Pagan Tradition (Llewellyn's World Magic),Edain McCoy,1993,Llewellyn Publications
3750:The Pelican Brief,JOHN GRISHAM,1992,Doubleday
3751:Black House,Patricia Highsmith,1988,Mysterious Press
3752:Love Warps the Mind a Little,John Dufresne,1997,W. W. Norton &amp; Company
3753:Millroy the Magician,Paul Theroux,1994,Random House Inc
3754:The Princess and the Pea (Loveswept, No 589),Fayrene Preston,1993,Loveswept
3755:Book of D'ni (Myst),Rand Miller,0,Transworld Publishers (Division of Random House Australia)
3756:Wicca, A Guide for the Solitary Practitioner,Scott Cunningham,1988,Llewellyn Publications
3757:Private Eyes,Jonathan Kellerman,1992,Bantam Dell Pub Group
3758:Pride and Prejudice (Everyman Paperback Classics),Jane Austen,1993,J.M. Dent &amp; Sons
3759:Amours sorciÃ?Â¨res (export),Jelloun,2003,Seuil
3760:Pebble in the Sky,Isaac Asimov,1983,Del Rey Books
3761:Christine,Stephen King,1983,New Amer Library
3762:Something Wicked This Way Comes,Ray Bradbury,1983,Bantam Doubleday Dell
3763:Midnight Champagne , A Novel (Mysteries &amp; Horror),A. Manette Ansay,2000,Perennial
3764:Who's Running Your Career?, Creating Stable Work in Unstable Times,Caela Farren,1997,Bard Press (TX)
3765:The Art and Craft of Feature Writing,William E. Blundell,1988,Plume Books
3766:Required Reading, Why Our American Classics Matter Now,Andrew Delbanco,1997,Farrar Straus &amp; Giroux
3767:The Women of Brewster Place (Penguin Contemporary American Fiction Series),Gloria Naylor,1983,Penguin Books
3768:The Lover,Marguerite Duras,1992,Harpercollins
3769:The Dwarf,Par Lagerkvist,1958,Hill and Wang
3770:French Lessons, A Memoir,Alice Kaplan,1994,University of Chicago Press
3771:The Boys of My Youth,Jo Ann Beard,1999,Back Bay Books
3772:Becoming a Writer,Dorothea Brande,1981,Jeremy P. Tarcher
3773:Fear of Flying,Erica Jong,1996,Signet Book
3774:Three Musketeers (Wordsworth Classics),Alexandre Dumas,1997,NTC/Contemporary Publishing Company
3775:A Circle of Silver (Circle of Silver Chronicles),Maxine Trottier,2000,Fitzhenry &amp; Whiteside Limited
3776:The Valley of Horses,JEAN M. AUEL,1984,Bantam
3777:The Clan of the Cave Bear , a novel,Jean M. Auel,1981,Bantam Books
3778:Pets' Letters to God,Mark Bricklin,1999,Rodale Press
3779:Generation Warriors,Anne McCaffrey,1991,Baen
3780:The White Dragon (Dragonriders of Pern, V. 3),Anne McCaffrey,1981,Ultramarine Pub Co
3781:The bear's whelp, The autobiography of Robert Dudley, Duke of Northumberland, Earl of Warwick and Earl of Leicester in the Holy Roman Empire,Derek A Wilson,1978,H. Hamilton
3782:Our Cops - Their Stories,Iris Gadd,1987,Stoddart
3783:OKLAHOMA PRIDE (Holts , An American Dynasty, Vol 2),DANA FULLER ROSS,1990,Domain
3784:The Client,John Grisham,1994,Dell Publishing Company
3785:Desperation,Stephen King,1997,Signet Book
3786:A spell for Chameleon (Magic of Xanth),Piers Anthony,1977,Ballantine Books
3787:Damia (Ace Science Fiction),Anne McCaffrey,1993,ACE Charter
3788:Der Prinz und der Bottelknabe. Oder ErzÃ?Â¤hl mir vom Dow Jones. ( Ab 12 J.).,Kirsten Boie,1997,Oetinger Verlag
3789:Managing Your Mind, The Mental Fitness Guide,Gillian Butler,1995,American Philological Association
3790:It Must Have Been an Angel (Redwood Paperback; 119),Marjorie L. Lloyd,1980,Shelter Publications
3791:The Secret Language of Dreams, A Visual Key to Dreams and Their Meanings,David Fontana,1994,Chronicle Books
3792:FLOWERS IN THE ATTIC (Dollanger Saga (Paperback)),V.C. Andrews,1997,Pocket
3793:The Borrowers Avenged,Mary Norton,1990,Odyssey Classics
3794:The Bad Beginning (A Series of Unfortunate Events, Book 1),Lemony Snicket,1999,HarperCollins
3795:Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic
3796:Deadly Decisions,Kathy Reichs,2001,Pocket Books
3797:The Complete Idiot's Guide(R) to Understanding Islam,Yahiya Emerick,2001,Penguin Putnam
3798:Black May , The Epic Story of the Allies' Defeat of the German U-Boats in May 1943,MICHAEL GANNON,1999,Dell
3799:Louise Brindley Omnibus (Pb),Brindley Louise,2000,Pan Macmillan
3800:An incidental memoir,Robin Dalton,1998,Penguin Putnam
3801:Changes,Danielle Steel,1984,Dell
3802:Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
3803:Bambi (Bambi),Felix Salten,1988,Aladdin
3804:01-01-00, A Novel of the Millennium,R. J. Pineiro,1999,Forge
3805:Verlorene WÃ?Â¼nsche.,Anita Brookner,1997,Dtv
3806:Incubus. Roman.,Colin Forbes,1993,Heyne
3807:Sonnenfeuer. Der grosse Australienroman.,Patricia Shaw,1995,LÃ?Â¼bbe
3808:Die Klage des Distelfinken.,Anna Maria Ortese,1997,Fischer (Tb.), Frankfurt
3809:Die Jury. Roman.,John Grisham,1992,Heyne
3810:Der Ritter, den es nicht gab. Roman.,Italo Calvino,1987,Dtv
3811:Der gefallene Engel.,Paul Doherty,2000,Heyne
3812:Muslimische Frauen in Deutschland erzÃ?Â¤hlen Ã?Â¼ber ihren Glauben.,Frauke Biehl,1999,GÃ?Â¼tersloher Verlagshaus
3813:Liebessabotage.,Amelie Nothomb,2001,Diogenes Verlag
3814:Alistair MacLean's Zeit der AttentÃ?Â¤ter.,Alistair MacLean,1995,Heyne
3816:Das Schweigen der LÃ?Â¤mmer.,Thomas Harris,1991,Heyne
3817:Die Wahrheit Ã?Â¼ber Lorin Jones. Roman.,Alison Lurie,1992,Diogenes Verlag
3818:Operation Schneewolf.,Glenn Meade,1998,LÃ?Â¼bbe
3819:Des Teufels Kardinal.,Allan Folsom,2000,Goldmann
3820:Mit fÃ¼nfzig kÃ¼ssen MÃ¤nner anders, Roman (Die Frau in der Gesellschaft),Dorit Zinn,1995,Fischer Taschenbuch Verlag
3821:Die ZuckerbÃ?Â¤ckerin.,Petra Durst-Benning,2002,Ullstein Tb
3822:Kleine SchwÃ?Â¤ne.,Eva Maaser,2002,Aufbau Tb
3823:Tango Finale.,Eva Maaser,2002,Aufbau Tb
3824:Flamingofeder.,Laurens van der Post,1995,Diogenes Verlag
3825:Der Fluch des Falken.,Elizabeth Peters,2000,Ullstein Tb
3826:Der Virtuose.,Margriet de Moor,1994,Carl Hanser
3827:Der Gesang des Troubadours.,Clara Pierre,2002,Heyne
3828:Der Sohn des Kreuzfahrers.,Stephen Lawhead,2002,LÃ?Â¼bbe
3829:Die Provencalin. Sonderausgabe.,Frederik Berger,2003,Aufbau Tb
3830:Verso Casa. Heimwege.,Susanna Tamaro,2002,Droemer Knaur
3831:Die Reise nach Karlsbad.,Ruth Berger,2003,Rowohlt Tb.
3832:Der schwarze Kelch.,Peter Berling,1999,LÃ?Â¼bbe
3833:The story of the U.S.S. Arizona (Cornerstones of freedom),R. Conrad Stein,1977,Childrens Press
3834:Avalanche Soldier,Susan R. Matthews,1999,Eos (HarperCollins)
3835:Star Wars, The Truce at Bakura (Star Wars (Random House Paperback)),Kathy Tyers,1994,Bantam
3836:Jedi Search (Star Wars, The Jedi Academy Trilogy, Vol. 1),Kevin J. Anderson,1994,Bantam
3837:The Burning Eye (Warworld, Book 1),Jerry Pournelle,1988,Baen
3838:Battlefield Earth, A Saga of the Year 3000,L. Ron Hubbard,1991,Bridge Publications
3839:Inherit the Stars,Hogan P.,1979,Del Rey Books
3840:ROIL OF STARS,Don Wismer,1991,Baen
3841:Star Wars, The Han Solo Adventures/3 Books in One,Brian Daley,1993,Del Rey Books
3842:The Faded Sun Trilogy,C. J. Cherryh,2000,Daw Books
3843:The Warmasters,David Weber,2002,Baen
3844:Primary Colors, A Novel of Politics,Anonymous,1996,Random House Inc
3845:Job, a comedy of justice,Arthur C. Clarke,1984,Ballantine Books
3846:The Lottery Winner , Alvirah And Willy Stories,Mary Higgins Clark,1995,Pocket
3847:Murder on Mulberry Bend (Gaslight Mystery),Victoria Thompson,2003,Berkley Publishing Group
3848:Wild Justice,Phillip Margolin,2001,HarperTorch
3849:The Guardian,Nicholas Sparks,2004,Warner Books
3850:Midnight Voices,JOHN SAUL,2003,Ballantine Books
3851:Dead Eyes,Stuart Woods,1994,HarperTorch
3852:The Gift,DANIELLE STEEL,1996,Dell
3853:Send No Flowers,SANDRA BROWN,2000,Bantam
3854:Fatal Care,Leonard Goldberg,2001,Signet Book
3855:Murder at Ford's Theatre (Truman, Margaret, Capital Crimes Series.),MARGARET TRUMAN,2002,Ballantine Books
3856:A Bend in the Road,Nicholas Sparks,2001,Warner Books
3857:Murder at the Library of Congress,Margaret Truman,1999,Random House Inc
3858:My Cat Spit McGee,Willie Morris,1999,Random House Inc
3859:Josephine Cox,Piers Dudgeon,2001,Headline
3860:The Little Princesses,Marion Crawford,2002,Orion
3861:Somewhere, Someday,Josephine Cox,2001,Trafalgar Square
3862:Down to Earth, The Year of the Cornflake (Down to Earth),Faith Addis,2000,BBC Consumer Publishing
3863:The Great Gatsby,F. Scott Fitzgerald,1999,Lb May &amp; Assoc Inc
3864:Dry, A Memoir,Augusten Burroughs,2003,St. Martin's Press
3865:A Noble Radiance,Donna Leon,2003,Penguin Books
3866:American Fuji,Sara Backer,2002,Berkley Publishing Group
3867:Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
3868:Fantastic Beasts and Where to Find Them,J. K. Rowling,2001,Sagebrush Bound
3869:Stardust,Neil Gaiman,1999,DC Comics
3870:Mister Monday (Keys to the Kingdom, 1),Garth Nix,2003,Scholastic
3871:Magic Slippers (New Method Supplementary Readers, Stage 2),B. Lumsden Milne,1988,Addison-Wesley Pub Co (Sd)
3872:Yukon Ho!,Bill Watterson,1989,Andrews McMeel Publishing
3873:Paysages de Bretagne,Philip Plisson,1999,Editions du ChÃ?Âªne
3874:The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,Andrews McMeel Publishing
3875:Prospero's Children,Jan Siegel,2001,Del Rey Books
3876:The Legend of Sleepy Hollow,Washington Irving,1990,Tor Books
3877:Revelations From A 45-Pound Purse,Cathy Guisewite,1993,Andrews McMeel Publishing
3878:A Kiss on the Nose Turns Anger Aside,Charles M. Schulz,1995,Henry Holt &amp; Company, Inc.
3879:Ella Enchanted (Trophy Newbery),Gail Carson Levine,1998,HarperTrophy
3880:A Wizard of Earthsea (Earthsea Trilogy, Book 1),URSULA K. LE GUIN,1984,Bantam
3881:Greenwitch,Susan Cooper,1986,Simon Pulse
3882:The Dark Is Rising,Susan Cooper,1986,Simon Pulse
3883:Over Sea, Under Stone,Susan Cooper,1989,Simon Pulse
3884:The Books of Great Alta , Comprising 'Sister Light, Sister Dark' and 'White Jenna' (Books of Great Alta),Jane Yolen,1997,Orb Books
3885:The Child Within Has Been Awakened , A Cathy Collection But the Old Lady on the Outside Just Collapsed (A Cathy Collection),Cathy Guisewite,1994,Andrews McMeel Publishing
3886:Politically, Fashionably, and Aerodynamically Incorrect, The First Outland Collection,Berkeley Breathed,1992,Little Brown &amp; Co
3887:The Dreaming Tree, The Dreamstone, the Tree of Swords and Jewels,C. J. Cherryh,1997,Daw Books
3888:The Blue Sword,Robin McKinley,1991,Ace Books
3889:The Hero and the Crown,Robin McKinley,2000,Puffin Books
3890:Fodor's 97 Walt Disney World, Universal Studios and Orlando (Fodor's),Alison Stern,1996,Fodor's Travel Publications
3891:Dreaming in Cuban,Cristina Garcia,1992,Alfred A. Knopf
3892:Lucky , A Memoir,Alice Sebold,2002,Back Bay Books
3893:Hatchet - Newbery Promo '99,Gary Paulsen,1999,Aladdin
3894:Amber Brown Is Not a Crayon (Amber Brown (Paperback)),Paula Danziger,1995,Jump at the Sun
3895:Girls/Suits/Lunch/PB,DEANNE STILLMAN,1988,Doubleday
3896:Last Writes (Levine, Laura, Jaine Austen Mystery.),Laura Levine,2003,Kensington Publishing Corporation
3897:The Jungle Book,G. C. Barrett,1994,Courage Books
3898:Walt Disney's the Jungle Book, Illustrated Classic,Jim Razzi,1992,Disney Pr
3899:Little Women,Louisa M. Atcott,1995,Brimax Books Ltd
3900:Disney's Pocahontas (Illustrated Classic),Gina Ingoglia,1995,Disney Pr
3901:Peter Pan (Heirloom Classic),J. M. Barrie,1987,Unicorn Publishing House
3902:Pinocchio,Carlos Collodi,1986,Unicorn Publishing House, The Incorporated
3903:This Is Graceanne's Book , A Novel,P. L. Whitney,2001,St. Martin's Griffin
3904:Love and Other Four-Letter Words (Laurel-Leaf Books),Carolyn Mackler,2002,Laurel Leaf
3905:Sisterchicks Do the Hula (Sisterchicks),Robin Jones Gunn,2003,Multnomah
3906:A Gift To Last,Debbie Macomber,2002,Mira
3907:The Gentleman's Guide to Life , What Every Guy Should Know About Living Large, Loving Well, Feeling Strong, andLooking Good,STEVE FRIEDMAN,1999,Three Rivers Press
3908:Little Bear's Trousers,Jane Hissey,1996,Putnam Publishing Group
3909:September 12th, We Knew We Would Be All Right,First Grade Students of H. Byron Masterson Elementary,2002,Scholastic
3910:Anna and the King of Siam,Margaret Landon,1999,Perennial
3911:The Miss America Family , A Novel,Julianna Baggott,2002,Atria
3912:The Museum of Hoaxes, A Collection of Pranks, Stunts, Deceptions, and Other Wonderful Stories Contrived for the Public from the Middle Ages to the New Millennium,Alex Boese,2002,Dutton Books
3913:White House Ladies , Fascinating Tales and Colorful Curiosities,Webb Garrison,1996,Rutledge Hill Press
3914:Second Helpings , A Novel,MEGAN MCCAFFERTY,2003,Three Rivers Press
3915:Bare Necessity,Carole Matthews,2003,Avon Trade
3916:Girls' Poker Night, A Novel,Jill Davis,2003,Random House Trade
3917:Urban Etiquette, Marvelous Manners for the Modern Metropolis,Charles Purdy,2004,Wildcat Canyon Press
3918:Distant Friends, Stories,Greg Johnson,1997,University of Georgia Press
3919:The Most Beautiful Gift, A Christmas Story,Jonathan Snow,1996,Warner Books
3920:Starting From Square Two (Red Dress Ink),Caren Lissner,2004,Red Dress Ink
3921:The Birthday Cake Book,Sylvia Thompson,1993,Chronicle Books Llc
3922:Maisie Digs Up the Past,Aileen Paterson,1994,Glowworm Books Ltd
3923:Year of the Tiger,Jack Higgins,1996,Berkley Publishing Group
